"Excel Raw Data Export"
"(C)Copyright 2005 Corbett Research, Pty Ltd. (R) All Rights Reserved."
"File";"200108 B duplex C opt gain MDV Harri 2007-11-09 (1) 2007-11-09 (1) 2020-01-08 (1).rex"
"Date";"2020-01-08"
"Time";"12:02:34"


"Channel Cycling A.Green"

"ID";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11"
"Page 1";" 1";" 2";" 3";" 4";" 5";" 6";" 7";" 8";" 9";" 10";" 11"
"19";"-0,126151238783203";"-0,165675227369245";"-0,126428059699204";"-0,190723348337923";"-0,104289193434037";"-0,115163130916846";"-0,130615230856943";"-0,164324382568255";"-0,141932261680984";"-0,136750411859685";"-0,146138070758852"
"20";"-0,129063684604363";"-0,177755431045136";"-0,133516736729035";"-0,203397640572401";"-0,109799559316128";"-0,121348153038392";"-0,137879859004492";"-0,172237958291238";"-0,151915234668457";"-0,145596642267258";"-0,155768658265851"
"21";"-0,13033654717491";"-0,190177647558308";"-0,140482671283697";"-0,217395688429143";"-0,115384680011748";"-0,12706046723986";"-0,144803709176456";"-0,179872608105947";"-0,162485966868129";"-0,155074056372218";"-0,165593070753489"
"22";"-0,130283186142329";"-0,202518911299937";"-0,147229883788178";"-0,232376361625731";"-0,121377899536764";"-0,132080520798133";"-0,151381604818143";"-0,187273199803226";"-0,173487420279547";"-0,165140563573023";"-0,175495655852436"
"23";"-0,129542532563141";"-0,214417034687898";"-0,153710829876283";"-0,247844915494391";"-0,128088536431507";"-0,136099713725737";"-0,157586416414164";"-0,194483203780007";"-0,184645979025683";"-0,175600915978711";"-0,185350837931997"
"24";"-0,128920151116549";"-0,225549393295751";"-0,159877701045257";"-0,263223511839131";"-0,135693279334549";"-0,138829204446105";"-0,1633394524168";"-0,201498656249496";"-0,195628474561058";"-0,186090084291151";"-0,195126444058575"
"25";"-0,129200578144422";"-0,235874907153318";"-0,165734304167649";"-0,278099232681775";"-0,144128094733474";"-0,140064016887932";"-0,168420497121458";"-0,208268442049785";"-0,20617219705958";"-0,19618180105701";"-0,204825314343471"
"26";"-0,130737077040864";"-0,245459035110449";"-0,17132003576845";"-0,292258453670596";"-0,153124613976717";"-0,139772186684583";"-0,17257272256252";"-0,214733776037684";"-0,216129528678935";"-0,205459767769213";"-0,214411873649979"
"27";"-0,133379574325673";"-0,254581174114495";"-0,176806635322743";"-0,305682313030903";"-0,162290463651863";"-0,13809195203986";"-0,175614961848208";"-0,220861714101176";"-0,225492915677329";"-0,213623138807021";"-0,223689709839561"
"28";"-0,136546382879728";"-0,263475727982415";"-0,182154617248437";"-0,318379138761435";"-0,171234850685967";"-0,135298635717669";"-0,17759282845024";"-0,226583355733349";"-0,234326500179867";"-0,220655785755751";"-0,232288545843579"
"29";"-0,139671516509365";"-0,272363983256098";"-0,187239295138128";"-0,330331567878845";"-0,179466965047512";"-0,131745730822832";"-0,178650017722541";"-0,231779819022098";"-0,242725174043571";"-0,226704916855443";"-0,239886816197249"
"30";"-0,142319499487004";"-0,281291599171803";"-0,191858207080677";"-0,341444659802804";"-0,186432773864121";"-0,127756297269447";"-0,178902290317906";"-0,23631628884261";"-0,250734532221348";"-0,232060799258798";"-0,24627380644066"
"31";"-0,144549066280563";"-0,290268436760847";"-0,196034270144913";"-0,351572733762859";"-0,191566886253783";"-0,123657100515015";"-0,178324856439882";"-0,240151048274476";"-0,258345744445241";"-0,23697802166972";"-0,251615078068958"
"32";"-0,146860804689281";"-0,299261473204681";"-0,199794312324244";"-0,360571661330652";"-0,194630393633417";"-0,119821050894269";"-0,176851430639384";"-0,243329831700174";"-0,265522358622702";"-0,241747503471712";"-0,256364102968377"
